file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_F1_BF1_01_53263	-0.0	mzspec:MSV000085071:P2_F1_BF1_01_53263:scan:1079	1	0.91	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F1_BF1_01_53263.mzXML	MSV000085071/P2_F1_BF1_01_53263.mzXML	MSV000085071	Schizophyllum commune		5334	automatic	Yes	No	No
mzspec:MSV000085071:P2_D3_BD3_01_53239	0.0	mzspec:MSV000085071:P2_D3_BD3_01_53239:scan:1066	1	0.9	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D3_BD3_01_53239.mzML	MSV000085071/P2_D3_BD3_01_53239.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_A12_BA12_01_53209	-0.0	mzspec:MSV000085071:P2_A12_BA12_01_53209:scan:1061	1	0.9	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A12_BA12_01_53209.mzML	MSV000085071/P2_A12_BA12_01_53209.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:QC_RA2_01_53192	-0.0	mzspec:MSV000085071:QC_RA2_01_53192:scan:1065	1	0.9	5	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53192.mzXML	MSV000085071/QC_RA2_01_53192.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:P2_E8_BE8_01_53257	-0.0	mzspec:MSV000085071:P2_E8_BE8_01_53257:scan:1074	1	0.9	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_E8_BE8_01_53257.mzXML	MSV000085071/P2_E8_BE8_01_53257.mzXML	MSV000085071	Fomitopsis maunceae	Fomitopsis maunceae	2126941	manual	Yes	No	No
mzspec:MSV000089765:B4	0.0	mzspec:MSV000089765:B4:scan:3521	1	0.89	6	MSV000089765	NoID	MSV000089765/peak/B4.mzXML	MSV000089765/B4.mzXML	MSV000089765	Euglenaceae		1131320	automatic	Yes	No	No
mzspec:MSV000085071:P2_B4_BB4_01_53214	-0.0	mzspec:MSV000085071:P2_B4_BB4_01_53214:scan:1072	1	0.89	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B4_BB4_01_53214.mzML	MSV000085071/P2_B4_BB4_01_53214.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_A4_BA4_01_53201	-0.01	mzspec:MSV000085071:P2_A4_BA4_01_53201:scan:1085	1	0.89	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_A4_BA4_01_53201.mzXML	MSV000085071/P2_A4_BA4_01_53201.mzXML	MSV000085071	Russula americana or rhodocephala	Russula americana	937500	manual	Yes	No	No
mzspec:MSV000084958:MMS1589-F1ter-8_2020-02-12_Seg1T2	0.0	mzspec:MSV000084958:MMS1589-F1ter-8_2020-02-12_Seg1T2:scan:3332	1	0.89	4	MSV000084958	NoID	MSV000084958/ccms_peak/MMS1589-F1ter-8_2020-02-12_Seg1T2.mzML	MSV000084958/MMS1589-F1ter-8_2020-02-12_Seg1T2.mzML	MSV000084958	Eurotium pseudoglaucum	Aspergillus pseudoglaucus	1405805	automatic	No	No	No
mzspec:MSV000084958:MMS1589-F1ter-3_2020-02-12_Seg1T2	0.01	mzspec:MSV000084958:MMS1589-F1ter-3_2020-02-12_Seg1T2:scan:3392	1	0.89	4	MSV000084958	NoID	MSV000084958/ccms_peak/MMS1589-F1ter-3_2020-02-12_Seg1T2.mzML	MSV000084958/MMS1589-F1ter-3_2020-02-12_Seg1T2.mzML	MSV000084958	Eurotium pseudoglaucum	Aspergillus pseudoglaucus	1405805	automatic	No	No	No
mzspec:MSV000081030:Mtab_FT_020211_06	0.0	mzspec:MSV000081030:Mtab_FT_020211_06:scan:4576	1	0.89	4	MSV000081030	NoID	MSV000081030/ccms_peak/raw/MTBLS144/Mtab_FT_020211_06.mzML	MSV000081030/Mtab_FT_020211_06.mzML	MSV000081030	Thalassiosira pseudonana		35128	automatic	No	No	No
mzspec:MSV000081030:Mtab_FT_012611_09	0.0	mzspec:MSV000081030:Mtab_FT_012611_09:scan:4949	1	0.89	4	MSV000081030	NoID	MSV000081030/ccms_peak/raw/MTBLS144/Mtab_FT_012611_09.mzML	MSV000081030/Mtab_FT_012611_09.mzML	MSV000081030	Thalassiosira pseudonana		35128	automatic	No	No	No
mzspec:MSV000085043:A_2020-02-20_Seg1T2	0.0	mzspec:MSV000085043:A_2020-02-20_Seg1T2:scan:2471	1	0.89	4	MSV000085043	NoID	MSV000085043/ccms_peak/A_2020-02-20_Seg1T2.mzML	MSV000085043/A_2020-02-20_Seg1T2.mzML	MSV000085043	Eurotium pseudoglaucum	Aspergillus pseudoglaucus	1405805	automatic	No	No	No
mzspec:MSV000085043:T_2020-02-20_Seg1T2	0.0	mzspec:MSV000085043:T_2020-02-20_Seg1T2:scan:2563	1	0.89	4	MSV000085043	NoID	MSV000085043/ccms_peak/T_2020-02-20_Seg1T2.mzML	MSV000085043/T_2020-02-20_Seg1T2.mzML	MSV000085043	Eurotium pseudoglaucum	Aspergillus pseudoglaucus	1405805	automatic	No	No	No
mzspec:MSV000085071:P2_B5_BB5_01_53215	-0.0	mzspec:MSV000085071:P2_B5_BB5_01_53215:scan:1054	1	0.88	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B5_BB5_01_53215.mzML	MSV000085071/P2_B5_BB5_01_53215.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:QC_RA2_01_53236	0.0	mzspec:MSV000085071:QC_RA2_01_53236:scan:1065	1	0.88	5	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53236.mzXML	MSV000085071/QC_RA2_01_53236.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:P1_E12_GE12_01_53152	0.02	mzspec:MSV000085071:P1_E12_GE12_01_53152:scan:1091	1	0.88	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_E12_GE12_01_53152.mzML	MSV000085071/P1_E12_GE12_01_53152.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_C4_GC4_01_53118	0.02	mzspec:MSV000085071:P1_C4_GC4_01_53118:scan:1059	1	0.88	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_C4_GC4_01_53118.mzML	MSV000085071/P1_C4_GC4_01_53118.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:QC_RA2_01_53127	0.02	mzspec:MSV000085071:QC_RA2_01_53127:scan:1050	1	0.88	5	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53127.mzXML	MSV000085071/QC_RA2_01_53127.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:P3_A9_BA9_01_52806	-0.0	mzspec:MSV000085071:P3_A9_BA9_01_52806:scan:1079	1	0.88	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P3_mzXML/P3_A9_BA9_01_52806.mzML	MSV000085071/P3_A9_BA9_01_52806.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_A12_GA12_01_53100	0.02	mzspec:MSV000085071:P1_A12_GA12_01_53100:scan:1068	1	0.88	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_A12_GA12_01_53100.mzXML	MSV000085071/P1_A12_GA12_01_53100.mzXML	MSV000085071	Tricholoma dulciolens		672594	automatic	Yes	No	No
mzspec:MSV000085071:QC_RA2_01_53087	0.01	mzspec:MSV000085071:QC_RA2_01_53087:scan:1049	1	0.88	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53087.mzXML	MSV000085071/QC_RA2_01_53087.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085043:U_2020-02-20_Seg1T2	0.0	mzspec:MSV000085043:U_2020-02-20_Seg1T2:scan:2581	1	0.88	4	MSV000085043	NoID	MSV000085043/ccms_peak/U_2020-02-20_Seg1T2.mzML	MSV000085043/U_2020-02-20_Seg1T2.mzML	MSV000085043	Eurotium pseudoglaucum	Aspergillus pseudoglaucus	1405805	automatic	No	No	No
mzspec:MSV000085071:P1_H1_GH1_01_53180	0.02	mzspec:MSV000085071:P1_H1_GH1_01_53180:scan:1065	1	0.88	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H1_GH1_01_53180.mzML	MSV000085071/P1_H1_GH1_01_53180.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085043:V_2020-02-20_Seg1T2	0.01	mzspec:MSV000085043:V_2020-02-20_Seg1T2:scan:2638	1	0.88	4	MSV000085043	NoID	MSV000085043/ccms_peak/V_2020-02-20_Seg1T2.mzML	MSV000085043/V_2020-02-20_Seg1T2.mzML	MSV000085043	Eurotium pseudoglaucum	Aspergillus pseudoglaucus	1405805	automatic	No	No	No
mzspec:MSV000081030:Mtab_FT_020311_03	0.0	mzspec:MSV000081030:Mtab_FT_020311_03:scan:4762	1	0.88	4	MSV000081030	NoID	MSV000081030/ccms_peak/raw/MTBLS144/Mtab_FT_020311_03.mzML	MSV000081030/Mtab_FT_020311_03.mzML	MSV000081030	Thalassiosira pseudonana		35128	automatic	No	No	No
mzspec:MSV000081030:Mtab_FT_020211_04	0.0	mzspec:MSV000081030:Mtab_FT_020211_04:scan:4540	1	0.88	4	MSV000081030	NoID	MSV000081030/ccms_peak/raw/MTBLS144/Mtab_FT_020211_04.mzML	MSV000081030/Mtab_FT_020211_04.mzML	MSV000081030	Thalassiosira pseudonana		35128	automatic	No	No	No
mzspec:MSV000085071:P1_B1_GB1_01_53102	0.02	mzspec:MSV000085071:P1_B1_GB1_01_53102:scan:1054	1	0.88	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_B1_GB1_01_53102.mzXML	MSV000085071/P1_B1_GB1_01_53102.mzXML	MSV000085071	Amanita porphyria		78358	automatic	Yes	No	No
mzspec:MSV000085071:P1_H5_GH5_01_53184	0.02	mzspec:MSV000085071:P1_H5_GH5_01_53184:scan:1052	1	0.88	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_H5_GH5_01_53184.mzXML	MSV000085071/P1_H5_GH5_01_53184.mzXML	MSV000085071	Trametes hirsuta		5327	automatic	Yes	No	No
