USI	Cosine	Matching Peaks	Status
mzspec:MSV000089928:G1_4-:scan:7543	0.91	4	NoID
mzspec:MSV000089928:G1_3-:scan:7442	0.9	4	NoID
mzspec:MSV000089928:G1_1-:scan:7335	0.88	4	NoID
mzspec:MSV000089928:POOL-_1:scan:7511	0.88	4	NoID
mzspec:MSV000089928:POOL-_6:scan:7248	0.87	4	NoID
mzspec:MSV000089928:G1_2-:scan:7368	0.86	4	NoID
mzspec:MSV000089928:G1_5-:scan:7361	0.84	4	NoID
mzspec:MSV000089928:POOL-_2:scan:7518	0.83	4	NoID
mzspec:MSV000089928:POOL-_5:scan:7320	0.81	4	NoID
mzspec:MSV000089928:POOL-_3:scan:7503	0.8	4	NoID
mzspec:MSV000089928:POOL-_4:scan:7302	0.79	4	NoID
mzspec:MSV000089210:a2a3e67db81440c89b5c188b7990b2a9:scan:615408	0.73	4	NoID
