file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G96234_5x_RD2_01_32387	-0.0	mzspec:MSV000084900:G96234_5x_RD2_01_32387:scan:1884	1	0.86	9	MSV000084900	NoID	MSV000084900	G96234_5x_RD2_01_32387.mzXML	turkey
mzspec:MSV000084900:G96216_5x_BF2_01_32788	-0.0	mzspec:MSV000084900:G96216_5x_BF2_01_32788:scan:1887	1	0.85	8	MSV000084900	NoID	MSV000084900	G96216_5x_BF2_01_32788.mzXML	beef
mzspec:MSV000084900:G87445_1x_BE3_01_26050	-0.0	mzspec:MSV000084900:G87445_1x_BE3_01_26050:scan:1861	1	0.83	8	MSV000084900	NoID	MSV000084900	G87445_1x_BE3_01_26050.mzXML	complex
mzspec:MSV000084900:G83188_1x_BG10_01_20235	-0.01	mzspec:MSV000084900:G83188_1x_BG10_01_20235:scan:1899	1	0.82	9	MSV000084900	NoID	MSV000084900	G83188_1x_BG10_01_20235.mzXML	cacoa
mzspec:MSV000084900:G79550_1x_BA11_01_18217	-0.0	mzspec:MSV000084900:G79550_1x_BA11_01_18217:scan:1883	1	0.82	8	MSV000084900	NoID	MSV000084900	G79550_1x_BA11_01_18217.mzXML	trout, skin
mzspec:MSV000084900:G86716_1x_RH11_01_21868	-0.0	mzspec:MSV000084900:G86716_1x_RH11_01_21868:scan:1889	1	0.81	9	MSV000084900	NoID	MSV000084900	G86716_1x_RH11_01_21868.mzXML	complex
mzspec:MSV000084900:G79174_5x_rerun_14ul_RF4_01_19594	-0.0	mzspec:MSV000084900:G79174_5x_rerun_14ul_RF4_01_19594:scan:1875	1	0.81	8	MSV000084900	NoID	MSV000084900	G79174_5x_rerun_14ul_RF4_01_19594.mzXML	peanut
mzspec:MSV000084900:G96221_5x_BH8_01_32826	-0.0	mzspec:MSV000084900:G96221_5x_BH8_01_32826:scan:1885	1	0.8	8	MSV000084900	NoID	MSV000084900	G96221_5x_BH8_01_32826.mzXML	beef
mzspec:MSV000084900:G79547_5x_RD11_01_18039	-0.0	mzspec:MSV000084900:G79547_5x_RD11_01_18039:scan:1897	1	0.8	7	MSV000084900	NoID	MSV000084900	G79547_5x_RD11_01_18039.mzXML	pork end cut
mzspec:MSV000084900:16NAVY10_v2_brk_1_GE9_01_39561	-0.0	mzspec:MSV000084900:16NAVY10_v2_brk_1_GE9_01_39561:scan:1913	1	0.79	9	MSV000084900	NoID	MSV000084900	16NAVY10_v2_brk_1_GE9_01_39561.mzXML	peanut
mzspec:MSV000084900:G96347_5x_RB6_01_32607	-0.0	mzspec:MSV000084900:G96347_5x_RB6_01_32607:scan:1887	1	0.78	8	MSV000084900	NoID	MSV000084900	G96347_5x_RB6_01_32607.mzXML	beef
mzspec:MSV000084900:G73999_5x_10ul_RG3_01_19552	-0.0	mzspec:MSV000084900:G73999_5x_10ul_RG3_01_19552:scan:1880	1	0.78	8	MSV000084900	NoID	MSV000084900	G73999_5x_10ul_RG3_01_19552.mzXML	plant
mzspec:MSV000084900:G79172_5x_RA3_01_19460	-0.0	mzspec:MSV000084900:G79172_5x_RA3_01_19460:scan:1867	1	0.78	8	MSV000084900	NoID	MSV000084900	G79172_5x_RA3_01_19460.mzXML	peanut
mzspec:MSV000084900:18NAVY28_v2_sup_3_BA6_01_39746	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_3_BA6_01_39746:scan:1907	1	0.77	8	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_3_BA6_01_39746.mzXML	chicken
mzspec:MSV000084900:G96362_5x_RD5_01_32644	-0.0	mzspec:MSV000084900:G96362_5x_RD5_01_32644:scan:1867	1	0.77	8	MSV000084900	NoID	MSV000084900	G96362_5x_RD5_01_32644.mzXML	beef
mzspec:MSV000084900:G86891_1x_RF4_01_23361	-0.0	mzspec:MSV000084900:G86891_1x_RF4_01_23361:scan:1873	1	0.77	8	MSV000084900	NoID	MSV000084900	G86891_1x_RF4_01_23361.mzXML	fruit
mzspec:MSV000084900:G79591_5x_RC8_01_18223	-0.0	mzspec:MSV000084900:G79591_5x_RC8_01_18223:scan:1888	1	0.77	8	MSV000084900	NoID	MSV000084900	G79591_5x_RC8_01_18223.mzXML	herring, meat and skin
mzspec:MSV000084900:G87348_RD5_01_26115	-0.0	mzspec:MSV000084900:G87348_RD5_01_26115:scan:1778	1	0.77	7	MSV000084900	NoID	MSV000084900	G87348_RD5_01_26115.mzXML	complex
mzspec:MSV000084900:G86800_1x_RH8_01_23399	-0.0	mzspec:MSV000084900:G86800_1x_RH8_01_23399:scan:1878	1	0.77	6	MSV000084900	NoID	MSV000084900	G86800_1x_RH8_01_23399.mzXML	garbanzo bean
mzspec:MSV000084900:G96166_5x_RF3_01_32440	-0.0	mzspec:MSV000084900:G96166_5x_RF3_01_32440:scan:1902	1	0.76	9	MSV000084900	NoID	MSV000084900	G96166_5x_RF3_01_32440.mzXML	turkey
mzspec:MSV000084900:G87410_1x_BD4_01_26031	-0.0	mzspec:MSV000084900:G87410_1x_BD4_01_26031:scan:1851	1	0.76	8	MSV000084900	NoID	MSV000084900	G87410_1x_BD4_01_26031.mzXML	complex
mzspec:MSV000084900:G86704_1x_RF6_01_21832	-0.0	mzspec:MSV000084900:G86704_1x_RF6_01_21832:scan:1887	1	0.76	8	MSV000084900	NoID	MSV000084900	G86704_1x_RF6_01_21832.mzXML	complex
mzspec:MSV000084900:G83338_1x_RF2_01_21716	-0.0	mzspec:MSV000084900:G83338_1x_RF2_01_21716:scan:1893	1	0.76	7	MSV000084900	NoID	MSV000084900	G83338_1x_RF2_01_21716.mzXML	complex
mzspec:MSV000084900:G75748_1x_10ul_RD2_01_19813	-0.0	mzspec:MSV000084900:G75748_1x_10ul_RD2_01_19813:scan:1865	1	0.75	8	MSV000084900	NoID	MSV000084900	G75748_1x_10ul_RD2_01_19813.mzXML	cream_cow
mzspec:MSV000084900:G96165_5x_RB7_01_32343	-0.0	mzspec:MSV000084900:G96165_5x_RB7_01_32343:scan:1887	1	0.75	8	MSV000084900	NoID	MSV000084900	G96165_5x_RB7_01_32343.mzXML	turkey
mzspec:MSV000084900:G87450_1x_BE2_01_26049	-0.0	mzspec:MSV000084900:G87450_1x_BE2_01_26049:scan:1869	1	0.75	8	MSV000084900	NoID	MSV000084900	G87450_1x_BE2_01_26049.mzXML	complex
mzspec:MSV000084900:G87544_1x_BF4_01_26624	-0.0	mzspec:MSV000084900:G87544_1x_BF4_01_26624:scan:1893	1	0.75	8	MSV000084900	NoID	MSV000084900	G87544_1x_BF4_01_26624.mzXML	complex
mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376	-0.0	mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376:scan:1902	1	0.75	7	MSV000084900	NoID	MSV000084900	G75792_5x_rerun_BA2_01_19376.mzXML	trout, center meat
mzspec:MSV000084900:16NAVY05_v1_brk_3_GE2_01_39543	-0.0	mzspec:MSV000084900:16NAVY05_v1_brk_3_GE2_01_39543:scan:1913	1	0.74	8	MSV000084900	NoID	MSV000084900	16NAVY05_v1_brk_3_GE2_01_39543.mzXML	complex
mzspec:MSV000084900:G96217_5x_BF8_01_32800	-0.0	mzspec:MSV000084900:G96217_5x_BF8_01_32800:scan:1884	1	0.74	8	MSV000084900	NoID	MSV000084900	G96217_5x_BF8_01_32800.mzXML	beef
mzspec:MSV000084900:G96364_5x_RE3_01_32666	-0.0	mzspec:MSV000084900:G96364_5x_RE3_01_32666:scan:1894	1	0.74	8	MSV000084900	NoID	MSV000084900	G96364_5x_RE3_01_32666.mzXML	beef
mzspec:MSV000084900:15NAVY01_v1_brk_1_GA4_01_39548	-0.0	mzspec:MSV000084900:15NAVY01_v1_brk_1_GA4_01_39548:scan:1913	1	0.74	7	MSV000084900	NoID	MSV000084900	15NAVY01_v1_brk_1_GA4_01_39548.mzXML	peanut
mzspec:MSV000084900:G72734_10x_BG11_01_17927	0.0	mzspec:MSV000084900:G72734_10x_BG11_01_17927:scan:1884	1	0.73	8	MSV000084900	NoID	MSV000084900	G72734_10x_BG11_01_17927.mzXML	complex
mzspec:MSV000084900:G96233_5x_BE8_01_32518	-0.0	mzspec:MSV000084900:G96233_5x_BE8_01_32518:scan:1887	1	0.73	8	MSV000084900	NoID	MSV000084900	G96233_5x_BE8_01_32518.mzXML	turkey
mzspec:MSV000084900:18NAVY27_v1_sup_5_BG3_01_39732	-0.0	mzspec:MSV000084900:18NAVY27_v1_sup_5_BG3_01_39732:scan:1881	1	0.73	8	MSV000084900	NoID	MSV000084900	18NAVY27_v1_sup_5_BG3_01_39732.mzXML	complex
mzspec:MSV000084900:G86890_1x_RB2_01_23268	-0.0	mzspec:MSV000084900:G86890_1x_RB2_01_23268:scan:1894	1	0.73	7	MSV000084900	NoID	MSV000084900	G86890_1x_RB2_01_23268.mzXML	complex
mzspec:MSV000084900:G75088_RE5_01_17588	-0.0	mzspec:MSV000084900:G75088_RE5_01_17588:scan:1901	1	0.73	7	MSV000084900	NoID	MSV000084900	G75088_RE5_01_17588.mzXML	pine nut
mzspec:MSV000084900:G79173_5x_RD3_01_19505	-0.0	mzspec:MSV000084900:G79173_5x_RD3_01_19505:scan:1866	1	0.73	6	MSV000084900	NoID	MSV000084900	G79173_5x_RD3_01_19505.mzXML	lentil
mzspec:MSV000084900:18NAVY28_v2_sup_2_rerun2_BH5_01_39793	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_2_rerun2_BH5_01_39793:scan:1889	1	0.71	8	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_2_rerun2_BH5_01_39793.mzXML	complex
mzspec:MSV000084900:18NAVY28_v2_snk_1_BA5_01_39784	-0.0	mzspec:MSV000084900:18NAVY28_v2_snk_1_BA5_01_39784:scan:2414	1	0.71	8	MSV000084900	NoID	MSV000084900	18NAVY28_v2_snk_1_BA5_01_39784.mzXML	complex
mzspec:MSV000084900:18NAVY27_v2_snk_2_GA8_01_39525	-0.0	mzspec:MSV000084900:18NAVY27_v2_snk_2_GA8_01_39525:scan:1890	1	0.71	8	MSV000084900	NoID	MSV000084900	18NAVY27_v2_snk_2_GA8_01_39525.mzXML	peanut
mzspec:MSV000084900:G87526_1x_BG4_01_26634	-0.0	mzspec:MSV000084900:G87526_1x_BG4_01_26634:scan:1880	1	0.71	8	MSV000084900	NoID	MSV000084900	G87526_1x_BG4_01_26634.mzXML	shrimp
mzspec:MSV000084900:G78928_RF4_01_18381	-0.0	mzspec:MSV000084900:G78928_RF4_01_18381:scan:1879	1	0.71	7	MSV000084900	NoID	MSV000084900	G78928_RF4_01_18381.mzXML	macadamia
mzspec:MSV000084900:G74054_1x_10ul_RB10_01_19794	-0.0	mzspec:MSV000084900:G74054_1x_10ul_RB10_01_19794:scan:1898	1	0.71	7	MSV000084900	NoID	MSV000084900	G74054_1x_10ul_RB10_01_19794.mzXML	sesame oil
mzspec:MSV000084900:G83388_5x_rerun_RG9_01_21539	-0.0	mzspec:MSV000084900:G83388_5x_rerun_RG9_01_21539:scan:1896	1	0.71	7	MSV000084900	NoID	MSV000084900	G83388_5x_rerun_RG9_01_21539.mzXML	complex
mzspec:MSV000084900:G78947_BE11_01_18719	-0.0	mzspec:MSV000084900:G78947_BE11_01_18719:scan:1902	1	0.71	7	MSV000084900	NoID	MSV000084900	G78947_BE11_01_18719.mzXML	veal, shoulder roast
mzspec:MSV000084900:G79301_1x_RA2_01_18786	-0.0	mzspec:MSV000084900:G79301_1x_RA2_01_18786:scan:1754	1	0.71	7	MSV000084900	NoID	MSV000084900	G79301_1x_RA2_01_18786.mzXML	dragonfruit
mzspec:MSV000084900:G72511_1x_10ul_BD9_01_20293	0.0	mzspec:MSV000084900:G72511_1x_10ul_BD9_01_20293:scan:1893	1	0.71	4	MSV000084900	NoID	MSV000084900	G72511_1x_10ul_BD9_01_20293.mzXML	sumac
