file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000089763:M1	-0.0	mzspec:MSV000089763:M1:scan:3650	1	0.98	4	MSV000089763	NoID	MSV000089763/peak/M1.mzXML	MSV000089763/M1.mzXML	MSV000089763	Eutreptiella gymnastica		73025	automatic	Yes	No	No
mzspec:MSV000089764:B3	-0.0	mzspec:MSV000089764:B3:scan:3645	1	0.98	4	MSV000089764	NoID	MSV000089764/peak/B3.mzXML	MSV000089764/B3.mzXML	MSV000089764	Euglena viridis		3040	automatic	Yes	No	No
mzspec:MSV000089762:M2	-0.0	mzspec:MSV000089762:M2:scan:3789	1	0.98	4	MSV000089762	NoID	MSV000089762/peak/M2.mzXML	MSV000089762/M2.mzXML	MSV000089762	Euglena sanguinea		130315	automatic	Yes	No	No
mzspec:MSV000089765:B4	-0.0	mzspec:MSV000089765:B4:scan:3818	1	0.98	4	MSV000089765	NoID	MSV000089765/peak/B4.mzXML	MSV000089765/B4.mzXML	MSV000089765	Euglenaceae		1131320	automatic	Yes	No	No
mzspec:MSV000089765:M4	-0.0	mzspec:MSV000089765:M4:scan:3801	1	0.98	4	MSV000089765	NoID	MSV000089765/peak/M4.mzXML	MSV000089765/M4.mzXML	MSV000089765	Euglenaceae		1131320	automatic	Yes	No	No
mzspec:MSV000089761:M6	-0.0	mzspec:MSV000089761:M6:scan:3595	1	0.98	4	MSV000089761	NoID	MSV000089761/ccms_peak/M6.mzML	MSV000089761/M6.mzXML	MSV000089761	Euglena gracilis var. saccharophila		2071594	automatic	No	No	No
mzspec:MSV000089760:M6	-0.0	mzspec:MSV000089760:M6:scan:3595	1	0.98	4	MSV000089760	NoID	MSV000089760/peak/M6.mzXML	MSV000089760/M6.mzXML	MSV000089760	Euglena gracilis		3039	automatic	Yes	No	No
mzspec:MSV000089761:B6	0.02	mzspec:MSV000089761:B6:scan:3711	1	0.97	4	MSV000089761	NoID	MSV000089761/ccms_peak/B6.mzML	MSV000089761/B6.mzXML	MSV000089761	Euglena gracilis var. saccharophila		2071594	automatic	No	No	No
mzspec:MSV000089760:B6	0.02	mzspec:MSV000089760:B6:scan:3711	1	0.97	4	MSV000089760	NoID	MSV000089760/peak/B6.mzXML	MSV000089760/B6.mzXML	MSV000089760	Euglena gracilis		3039	automatic	Yes	No	No
mzspec:MSV000089764:M3	-0.0	mzspec:MSV000089764:M3:scan:3891	1	0.97	4	MSV000089764	NoID	MSV000089764/peak/M3.mzXML	MSV000089764/M3.mzXML	MSV000089764	Euglena viridis		3040	automatic	Yes	No	No
mzspec:MSV000089762:B2	-0.0	mzspec:MSV000089762:B2:scan:3894	1	0.97	4	MSV000089762	NoID	MSV000089762/peak/B2.mzXML	MSV000089762/B2.mzXML	MSV000089762	Euglena sanguinea		130315	automatic	Yes	No	No
mzspec:MSV000089763:B1	-0.0	mzspec:MSV000089763:B1:scan:3678	1	0.97	4	MSV000089763	NoID	MSV000089763/peak/B1.mzXML	MSV000089763/B1.mzXML	MSV000089763	Eutreptiella gymnastica		73025	automatic	Yes	No	No
mzspec:MSV000089768:B12AB	-0.0	mzspec:MSV000089768:B12AB:scan:2919	1	0.95	4	MSV000089768	NoID	MSV000089768/ccms_peak/B12AB.mzML	MSV000089768/B12AB.mzXML	MSV000089768	Euglena mutabilis		38275	automatic	No	No	No
mzspec:MSV000089766:B8AB	-0.0	mzspec:MSV000089766:B8AB:scan:3549	1	0.89	4	MSV000089766	NoID	MSV000089766/ccms_peak/B8AB.mzML	MSV000089766/B8AB.mzXML	MSV000089766	Cryptoglena skujai		161229	automatic	No	No	No
