USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962688	CCMSLIB00009962688	0.81	6	Suspect related to Massbank:RP025402 Tetradecanoyl-L-Carnitine|L-Myristoylcarnitine|(3R)-3-tetradecanoyloxy-4-(trimethylazaniumyl)butanoate (predicted molecular formula: C16H42N6O3P) with delta m/z 26.003 (putative explanation: unspecified|His->Tyr substitution; atomic difference: 1C,1N|3C,2H,-2N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009999694	CCMSLIB00009999694	0.81	6	Suspect related to Spectral Match to Valprolylcarnitine from NIST14 (predicted molecular formula: unknown) with delta m/z 110.093 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997437	CCMSLIB00009997437	0.8	5	Suspect related to Spectral Match to Palmitoylcarnitine from NIST14 (predicted molecular formula: C19H39N7O2) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962689	CCMSLIB00009962689	0.8	4	Suspect related to Massbank:RP025402 Tetradecanoyl-L-Carnitine|L-Myristoylcarnitine|(3R)-3-tetradecanoyloxy-4-(trimethylazaniumyl)butanoate (predicted molecular formula: C23H43NO4) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977922	CCMSLIB00009977922	0.8	4	Suspect related to PALMITOYLCARNITINE (predicted molecular formula: C23H43NO4) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962620	CCMSLIB00009962620	0.79	4	Suspect related to Massbank:RP025103 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate (predicted molecular formula: C23H43NO4) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991013	CCMSLIB00009991013	0.79	4	Suspect related to Spectral Match to Butyrylcarnitine from NIST14 (predicted molecular formula: unknown) with delta m/z 166.171 (putative explanation: Phenyl-lactate; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945630	CCMSLIB00009945630	0.78	5	Suspect related to DL-Lauroylcarnitine (predicted molecular formula: C23H43NO4) with delta m/z 54.047 (putative explanation: unspecified; atomic difference: 4C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962586	CCMSLIB00009962586	0.78	5	Suspect related to Massbank:RP025102 Oleoyl-L-Carnitine|(3R)-3-[(Z)-octadec-9-enoyl]oxy-4-(trimethylazaniumyl)butanoate (predicted molecular formula: C19H39N7O2) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950426	CCMSLIB00009950426	0.78	4	Suspect related to LAUROYLCARNITINE (predicted molecular formula: C23H43NO4) with delta m/z 54.047 (putative explanation: unspecified; atomic difference: 4C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962566	CCMSLIB00009962566	0.78	5	Suspect related to Massbank:RP025002 Palmitoyl-L-Carnitine|L-Palmitoylcarnitine|(3R)-3-hexadecanoyloxy-4-(trimethylazaniumyl)butanoate (predicted molecular formula: C23H43NO4) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951538	CCMSLIB00009951538	0.76	5	Suspect related to Linoleyl Carnitine (predicted molecular formula: C23H43NO4) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009994691	CCMSLIB00009994691	0.76	5	Suspect related to Spectral Match to Lauroyl L-carnitine from NIST14 (predicted molecular formula: C23H43NO4) with delta m/z 54.047 (putative explanation: unspecified; atomic difference: 4C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962739	CCMSLIB00009962739	0.75	5	Suspect related to Massbank:RP025602 Stearoyl-L-Carnitine|stearoylcarnitine|3-octadecanoyloxy-4-(trimethylazaniumyl)butanoate (predicted molecular formula: C19H39N7O2) with delta m/z -30.047 (putative explanation: nan (reverse); atomic difference: -2C,-6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997117	CCMSLIB00009997117	0.75	5	Suspect related to Spectral Match to Oleoyl L-carnitine from NIST14 (predicted molecular formula: C19H39N7O2) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009999695	CCMSLIB00009999695	0.73	4	Suspect related to Spectral Match to Valprolylcarnitine from NIST14 (predicted molecular formula: unknown) with delta m/z 110.11 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
