USI	Cosine	Matching Peaks	Status
mzspec:MSV000083789:neg_Cd10MYY_33:scan:3953	1.0	4	NoID
mzspec:MSV000089655:25-01-21_5_methyl_2-nitrophenol_1ppm:scan:6888	1.0	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_10:scan:4150	1.0	4	NoID
mzspec:MSV000089763:B1:scan:3582	1.0	4	NoID
mzspec:MSV000085071:P3_A10_BA10_01_52807:scan:1172	1.0	4	NoID
mzspec:MSV000082331:F7_Hand_swab_pre_Cucumber:scan:2980	0.99	4	NoID
mzspec:MSV000082331:C2_Mango_Mango1:scan:3014	0.99	4	NoID
mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:2976	0.99	4	NoID
mzspec:MSV000082331:E11_Hand_swab_pre_Bell_pepper:scan:3003	0.99	4	NoID
mzspec:MSV000087728:VGF141_E11_neg:scan:3144	0.99	4	NoID
mzspec:MSV000082331:C10_Hand_swab_Mango_170406184650:scan:2966	0.99	4	NoID
mzspec:MSV000089760:M6:scan:4573	0.99	4	NoID
mzspec:MSV000082331:C5_Hand_swab_pre_Peach_Peach2:scan:3069	0.99	4	NoID
mzspec:MSV000089765:B4:scan:4482	0.99	4	NoID
mzspec:MSV000082331:C9_Hand_swab_pre_Mango_170406182552:scan:2962	0.99	4	NoID
mzspec:MSV000086303:200302_LQ_466583Z01_neg:scan:3086	0.99	4	NoID
mzspec:MSV000087127:20170728_KBL_PZ-KM_Root_SMs__QE139-UV_C18_102_NEG-MSMS_C_Root-Exudate-Control_B_EthAce__205060eV_80to1200_S1_Run79:scan:2919	0.99	4	NoID
mzspec:MSV000089760:B6:scan:4247	0.99	4	NoID
mzspec:MSV000082331:C6_Hand_swab_Peach_Peach2:scan:3048	0.99	4	NoID
mzspec:MSV000089763:M1:scan:4255	0.99	4	NoID
mzspec:MSV000085870:CS56891_neg_IDA:scan:6066	0.99	4	NoID
mzspec:MSV000082331:E12_Hand_swab_Bell_pepper:scan:3041	0.99	4	NoID
mzspec:MSV000089764:B3:scan:4502	0.99	4	NoID
mzspec:MSV000087694:68_151017002414:scan:1122	0.99	4	NoID
mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:3092	0.99	4	NoID
mzspec:MSV000082331:F8_Hand_swab_post_Cucumber:scan:3046	0.99	4	NoID
mzspec:MSV000089761:M6:scan:4573	0.99	4	NoID
mzspec:MSV000089762:M2:scan:3392	0.99	4	NoID
mzspec:MSV000089764:M3:scan:4298	0.99	4	NoID
mzspec:MSV000089761:B6:scan:4247	0.99	4	NoID
mzspec:MSV000089765:M4:scan:4533	0.99	4	NoID
mzspec:MSV000082331:C7_Hand_swab_pre_Apple_Apple2:scan:2938	0.99	4	NoID
mzspec:MSV000085870:CS56422_neg_IDA:scan:6591	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_38:scan:3989	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_1:scan:3814	0.99	4	NoID
mzspec:MSV000085870:PH697140_neg_IDA:scan:6399	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_15:scan:3968	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_23:scan:4130	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_25:scan:4167	0.99	4	NoID
mzspec:MSV000087127:20170728_KBL_PZ-KM_Root_SMs__QE139-UV_C18_102_NEG-MSMS_S_Root-Exudate-Sample_B_EthAce__205060eV_80to1200_S1_Run76:scan:3125	0.99	4	NoID
mzspec:MSV000087127:20170728_KBL_PZ-KM_Root_SMs__QE139-UV_C18_102_NEG-MSMS_0_MaizeRoot-None-ExControl_B_MeOH__205060eV_80to1200_S1_Run42:scan:2841	0.99	4	NoID
mzspec:MSV000082331:Blank_170406122047_170528142937:scan:2818	0.98	4	NoID
mzspec:MSV000082331:A10_Peach_Peach1:scan:2897	0.98	4	NoID
mzspec:MSV000082331:A12_swab_blank_pencil_Peach1:scan:3090	0.98	4	NoID
mzspec:MSV000082331:B3_Apple_Apple1:scan:2975	0.98	4	NoID
mzspec:MSV000082331:C1_Peach_Peach2:scan:2982	0.98	4	NoID
mzspec:MSV000082331:B12_Apple_Apple2:scan:3145	0.98	4	NoID
mzspec:MSV000083989:180323_PMA_TS_Blank_A_neg:scan:2781	0.98	4	NoID
mzspec:MSV000085921:200302_LQ_466583Z01_neg:scan:3110	0.98	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_QC02:scan:3999	0.98	4	NoID
mzspec:MSV000085870:PH697206_neg_IDA:scan:6539	0.98	4	NoID
mzspec:MSV000089762:B2:scan:4449	0.98	4	NoID
mzspec:MSV000087127:20170728_KBL_PZ-KM_Root_SMs__QE139-UV_C18_102_NEG-MSMS_37_OtherRoot-Oth-Oth_A_MeOH__205060eV_80to1200_S1_Run82:scan:3182	0.98	4	NoID
mzspec:MSV000087728:VGF157_C05_neg:scan:3913	0.98	4	NoID
mzspec:MSV000089766:B8AM:scan:3351	0.98	4	NoID
