USI	Cosine	Matching Peaks	Status
mzspec:MSV000084119:BL_Filter_2:scan:2849	0.87	5	NoID
mzspec:MSV000087005:BL_Filter_2:scan:2849	0.87	5	NoID
mzspec:MSV000087793:SCFM_EA_24_Tri_1_P1-A-9_01_3550:scan:3741	0.87	4	NoID
mzspec:MSV000088745:127_21_Pmedi_LYO_73_P1-A-3_01_12112:scan:5259	0.86	4	NoID
mzspec:MSV000082432:2H5_ V6_ RJaw_ D1H4_ W5_BH5_01_11313:scan:3304	0.84	6	NoID
mzspec:MSV000085120:BAX1079_6x_BD2_01_24861:scan:1619	0.84	5	NoID
mzspec:MSV000084945:BcJ2315_khmgA_SPE_48_Tri_P1-B-3_01_5821:scan:5214	0.84	5	NoID
mzspec:MSV000088745:127_24_Pruth_WET_76_P1-A-8_01_12088:scan:5205	0.83	5	NoID
mzspec:MSV000084024:PD-FGA-45_BF6_01_8430:scan:2587	0.83	5	NoID
mzspec:MSV000082312:SD_12-2017_17_b:scan:3093	0.83	5	NoID
mzspec:MSV000082294:PD-FGA-45_BF6_01_8430:scan:2587	0.83	5	NoID
mzspec:MSV000082312:SD_12-2017_17_a:scan:3091	0.83	5	NoID
mzspec:MSV000082295:PD-FGA-45_BF6_01_8430:scan:2587	0.83	5	NoID
mzspec:MSV000079134:22_7_Fe_GC11_01_30988:scan:4327	0.83	4	NoID
mzspec:MSV000085480:ETNP18_Profiles_182:scan:3093	0.82	5	NoID
mzspec:MSV000082312:SD_12-2017_25_a:scan:3097	0.82	5	NoID
mzspec:MSV000082312:SD_12-2017_26_a:scan:3090	0.82	5	NoID
mzspec:MSV000084314:MSV000078556:scan:199509	0.82	5	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A45M_POS_MS2_rep1:scan:6176	0.81	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A45M_POS_MS2_rep1:scan:6176	0.81	5	NoID
mzspec:MSV000080015:MilliQ_blank_100mgPPL:scan:4174	0.81	5	NoID
mzspec:MSV000082432:6D3_ V1_ Nose_ D14H88_ W7_BD3_01_11473:scan:3307	0.81	5	NoID
mzspec:MSV000082312:SD_12-2017_20_a:scan:3096	0.81	5	NoID
mzspec:MSV000082312:SD_12-2017_25_b:scan:3096	0.81	5	NoID
mzspec:MSV000082312:SD_12-2017_26_b:scan:3094	0.81	5	NoID
mzspec:MSV000088745:127_3_Ppisc_LYO_55_P1-A-4_01_12081:scan:5312	0.81	5	NoID
mzspec:MSV000085480:ETNP18_OMZ_pooled_low:scan:3225	0.8	5	NoID
mzspec:MSV000082312:SD_12-2017_16_b:scan:3097	0.8	5	NoID
mzspec:MSV000087793:SCFM_SPE_24_Tri_1_P1-C-3_01_3856:scan:3937	0.8	5	NoID
mzspec:MSV000080015:MilliQ_blank_200mgPPL:scan:4125	0.8	5	NoID
mzspec:MSV000083889:2019_01_19_LG_filterblank:scan:2872	0.8	5	NoID
mzspec:MSV000080015:Blank_3:scan:4149	0.8	5	NoID
mzspec:MSV000080015:Blank_5:scan:4265	0.8	5	NoID
mzspec:MSV000083889:2019_02_06_LG_filterblank:scan:2882	0.8	5	NoID
mzspec:MSV000083264:12850_POS:scan:4805	0.8	5	NoID
mzspec:MSV000084715:UDN_BG_A_C_Mayo045_pool_L_047_POS_07Mar17_Lola-WCSH7906:scan:1124	0.79	5	NoID
mzspec:MSV000081347:G72784_1x_BA5_01_12909:scan:1574	0.79	5	NoID
mzspec:MSV000080335:1_orange_col_4:scan:1526	0.79	5	NoID
mzspec:MSV000080015:MilliQ_blank_1gPPL:scan:4145	0.79	5	NoID
mzspec:MSV000080335:Standard_1uM_161019204540:scan:965	0.79	5	NoID
mzspec:MSV000087005:Bloom_2A_B_pooled_1:scan:2916	0.79	5	NoID
mzspec:MSV000084119:Bloom_2A_B_pooled_1:scan:2916	0.79	5	NoID
mzspec:MSV000079819:Grape_juice:scan:4144	0.79	5	NoID
mzspec:MSV000080335:1_green_col_5:scan:776	0.79	5	NoID
mzspec:MSV000085506:UDN_BG_A_C_Mayo045_pool_L_047_POS_07Mar17_Lola-WCSH7906:scan:1124	0.79	5	NoID
mzspec:MSV000088842:14E:scan:2237	0.79	5	NoID
mzspec:MSV000080335:1_patient_negE:scan:1504	0.79	5	NoID
mzspec:MSV000080335:1_patient_1E:scan:481	0.78	5	NoID
mzspec:MSV000083073:ONR_Primary_Northwestern_Rat_Stool_Sirius:scan:186039	0.78	5	NoID
mzspec:MSV000080335:2_silver_col_11:scan:895	0.78	5	NoID
mzspec:MSV000080335:2_silver_col_12:scan:281	0.78	5	NoID
mzspec:MSV000086830:PLT5_D4:scan:5482	0.78	5	NoID
mzspec:MSV000080335:2_purp5_col_8:scan:1326	0.78	5	NoID
mzspec:MSV000085852:CCE2019_305:scan:3315	0.78	5	NoID
mzspec:MSV000083073:94099:scan:3105	0.78	5	NoID
mzspec:MSV000084314:MSV000088823:scan:182842	0.78	5	NoID
mzspec:MSV000082650:M084_48:scan:3135	0.78	5	NoID
mzspec:MSV000085480:ETNP18_Deep_pooled_low:scan:3225	0.78	5	NoID
mzspec:MSV000080335:2_blue_col_4:scan:3351	0.78	5	NoID
mzspec:MSV000086830:PLT5_H3:scan:5241	0.78	5	NoID
mzspec:MSV000086830:PLT6_F10:scan:5290	0.78	5	NoID
mzspec:MSV000086830:PLT6_H4:scan:5166	0.78	5	NoID
mzspec:MSV000082312:SD_12-2017_18_b:scan:3097	0.78	5	NoID
mzspec:MSV000080335:1_orange_col_3:scan:1185	0.78	5	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A15M_POS_MS2_rep3:scan:6104	0.78	5	NoID
mzspec:MSV000080335:1_patient_4:scan:732	0.78	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A15M_POS_MS2_rep3:scan:6104	0.78	5	NoID
mzspec:MSV000085944:skin_03_90_FH:scan:2228	0.78	5	NoID
mzspec:MSV000081731:Pn_galaxiae_B_DOM_II:scan:3071	0.78	5	NoID
mzspec:MSV000079485:38_40547:scan:4133	0.78	4	NoID
mzspec:MSV000083475:6C10_5_23_mousseau-88-s087-a02:scan:2800	0.77	5	NoID
mzspec:MSV000081949:Dilution_test_1:scan:2949	0.77	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A5M_Pos_MS2_rep2:scan:3416	0.77	5	NoID
mzspec:MSV000080016:QC_06:scan:2158	0.77	5	NoID
mzspec:MSV000081049:OMICS_ICL104_Mock_0hr_4_PLipid_026_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:1828	0.77	5	NoID
mzspec:MSV000081049:OMICS_ICL104_Cal04_7hr_5_PLipid_010_POS_150mm_02Feb16_Polaroid_HSST3-02:scan:1793	0.77	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A5M_POS_MS2_rep3:scan:6052	0.77	5	NoID
mzspec:MSV000080335:1_green_col_6:scan:571	0.77	5	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A5M_POS_MS2_rep3:scan:6052	0.77	5	NoID
mzspec:MSV000080015:1000mL_1000mg:scan:4609	0.77	5	NoID
