USI	Cosine	Matching Peaks	Status
mzspec:MSV000081463:J_Corn_Leaves_Plant_1_2_Y_D11:scan:2708	1.0	8	NoID
mzspec:MSV000088697:27_Mastigocladus_laminosus_CP_Ex:scan:1306	1.0	8	NoID
mzspec:MSV000085389:pos_plasma_F5_P54_5_NA_uninfected:scan:516	1.0	8	NoID
mzspec:MSV000084062:QC04:scan:2409	1.0	8	NoID
mzspec:MSV000084062:A30_2:scan:2404	1.0	8	NoID
mzspec:MSV000084107:QC04:scan:2409	1.0	8	NoID
mzspec:MSV000084595:29_2_scab_M_SAMPLE_KO_OBA_14_C5:scan:1870	1.0	8	NoID
mzspec:MSV000084107:A32_1:scan:2413	1.0	8	NoID
mzspec:MSV000084107:A21_2:scan:2413	1.0	8	NoID
mzspec:MSV000084062:E18_2:scan:2409	1.0	8	NoID
mzspec:MSV000084062:A21_2:scan:2413	1.0	8	NoID
mzspec:MSV000086676:iterativeincluision_C1-targeted:scan:1885	1.0	8	NoID
mzspec:MSV000084107:P49_1:scan:2418	1.0	8	NoID
mzspec:MSV000084595:7_1_clavu_M_SAMPLE_OE_5-Media_7_A7:scan:1861	1.0	8	NoID
mzspec:MSV000086246:BMS_04_5X_RE5_01_59236:scan:316	1.0	8	NoID
mzspec:MSV000085870:PH697159_pos_IDA:scan:2228	1.0	8	NoID
mzspec:MSV000085870:PH697272_pos_IDA:scan:2387	1.0	8	NoID
mzspec:MSV000085870:PH697071_pos_IDA:scan:2374	1.0	8	NoID
mzspec:MSV000085870:PH697140_pos_IDA:scan:2377	1.0	8	NoID
mzspec:MSV000085870:CS55606_pos_IDA:scan:2106	1.0	8	NoID
mzspec:MSV000085870:PH697026_pos_IDA:scan:2302	1.0	8	NoID
mzspec:MSV000084107:E18_2:scan:2409	1.0	8	NoID
mzspec:MSV000085870:CS56182_pos_IDA:scan:2217	1.0	8	NoID
mzspec:MSV000087093:32:scan:1267	1.0	8	NoID
mzspec:MSV000085870:PH697257_pos_IDA:scan:2453	1.0	8	NoID
mzspec:MSV000088697:39_Anabaena_variabils__CP_Ex:scan:1374	1.0	8	NoID
mzspec:MSV000084107:R_HAN_01.05 forSIRIUS2:scan:194	1.0	8	NoID
mzspec:MSV000088697:41_Synechococcus_PCC6301_CP_Ex:scan:1286	1.0	8	NoID
mzspec:MSV000086246:BMS_03_5X_RE4_01_59235:scan:327	1.0	8	NoID
mzspec:MSV000086246:BMS_19_5X_RF9_01_59253:scan:332	1.0	8	NoID
mzspec:MSV000086246:BMS_05_5X_RE6_01_59237:scan:327	1.0	8	NoID
mzspec:MSV000088697:24_Synechococcus_elongatus_CP_Ex:scan:1362	1.0	8	NoID
mzspec:MSV000084900:G72516_10x_BG10_01_17926:scan:355	1.0	8	NoID
mzspec:MSV000084062:A28_1:scan:2427	1.0	8	NoID
mzspec:MSV000088697:28_Nostoc_muscorum_CP_Ex:scan:1346	1.0	8	NoID
mzspec:MSV000085870:PH697172_pos_IDA:scan:2303	1.0	8	NoID
mzspec:MSV000085870:PH697141_pos_IDA:scan:2152	1.0	8	NoID
mzspec:MSV000085870:PH697338_pos_IDA:scan:2136	1.0	8	NoID
mzspec:MSV000085870:CS53088_pos_IDA:scan:2200	1.0	8	NoID
mzspec:MSV000088420:2021_0115_4x_60min:scan:4294967295	1.0	8	NoID
mzspec:MSV000083383:isa_4_fe:scan:715	1.0	8	NoID
mzspec:MSV000083383:P_AT-3_Zn:scan:1468	1.0	8	NoID
mzspec:MSV000085991:1701_Naive_gut_P79:scan:795	1.0	8	NoID
mzspec:MSV000088821:A_japS44-10M6:scan:755	1.0	8	NoID
mzspec:MSV000083729:Stromatolite_TissueOnly_Pos_SIRIUS:scan:5542	1.0	8	NoID
mzspec:MSV000084062:P47_2:scan:2410	1.0	8	NoID
mzspec:MSV000084107:A30_2:scan:2404	1.0	8	NoID
mzspec:MSV000084062:A32_1:scan:2413	1.0	8	NoID
mzspec:MSV000088821:A_japSp44-20R1:scan:705	1.0	8	NoID
mzspec:MSV000088697:25_Anabaena_PCC7120_CP_Ex:scan:1373	1.0	8	NoID
mzspec:MSV000085991:1692_Ld1s_gut_P79:scan:704	1.0	8	NoID
mzspec:MSV000085389:pos_QC_20200505113837:scan:929	1.0	8	NoID
mzspec:MSV000084107:P47_2:scan:2410	1.0	8	NoID
mzspec:MSV000084062:P54_3:scan:2417	1.0	8	NoID
mzspec:MSV000084107:A30_3:scan:2413	1.0	8	NoID
mzspec:MSV000084062:P49_1:scan:2418	1.0	8	NoID
mzspec:MSV000081463:H4_4_Skin_2_Y_E4:scan:2709	1.0	8	NoID
mzspec:MSV000088821:A_jap_EDDS-22M2:scan:742	1.0	8	NoID
mzspec:MSV000088821:A_japSp44-19R2:scan:765	1.0	8	NoID
mzspec:MSV000083772:12_S2-DOM-1-Fri-low_B:scan:887	1.0	8	NoID
mzspec:MSV000084107:A28_1:scan:2427	1.0	8	NoID
mzspec:MSV000085870:CS53827_pos_IDA:scan:2117	1.0	8	NoID
mzspec:MSV000084062:E18_3:scan:2412	1.0	8	NoID
mzspec:MSV000083772:31_S1-DOM-1-Sat-low_B:scan:866	1.0	8	NoID
mzspec:MSV000088420:2020_1208_1x_25uL:scan:4294967295	1.0	8	NoID
mzspec:MSV000084900:G79748_5x_BH12_01_20069:scan:311	1.0	8	NoID
mzspec:MSV000082074:G79748_5x_BH12_01_20069:scan:311	1.0	8	NoID
mzspec:MSV000081748:G79748_5x_BH12_01_20069:scan:311	1.0	8	NoID
