USI	Cosine	Matching Peaks	Status
mzspec:MSV000085870:PH697154_neg_IDA:scan:5714	0.99	5	NoID
mzspec:MSV000085870:PH697211_neg_IDA:scan:7036	0.99	5	NoID
mzspec:MSV000087728:VGF159_H07_neg:scan:2651	0.99	4	NoID
mzspec:MSV000087728:VGF141_F12_neg:scan:2484	0.99	4	NoID
mzspec:MSV000087728:VGF140_E02_neg:scan:2532	0.99	4	NoID
mzspec:MSV000085870:PH697165_neg_IDA:scan:6538	0.99	4	NoID
mzspec:MSV000087728:VGF138_E09_neg:scan:2482	0.99	4	NoID
mzspec:MSV000087728:VGF157_A07_neg:scan:2653	0.99	4	NoID
mzspec:MSV000087728:VGF138_B04_neg:scan:2520	0.99	4	NoID
mzspec:MSV000087728:VGF139_C05_neg:scan:2508	0.99	4	NoID
mzspec:MSV000087728:VGF140_F09_neg:scan:2525	0.99	4	NoID
mzspec:MSV000087728:VGF140_C06_neg:scan:2575	0.99	4	NoID
mzspec:MSV000087728:VGF143_H11_neg:scan:2525	0.99	4	NoID
mzspec:MSV000087728:VGF157_B02_neg:scan:2617	0.99	4	NoID
mzspec:MSV000087728:VGF157_C10_neg:scan:2678	0.99	4	NoID
mzspec:MSV000087728:VGF157_D07_neg:scan:2575	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_29:scan:3511	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_19:scan:3046	0.99	4	NoID
mzspec:MSV000087728:VGF139_A11_neg:scan:2425	0.99	4	NoID
mzspec:MSV000087728:VGF139_G05_neg:scan:2616	0.99	4	NoID
mzspec:MSV000087728:VGF140_F12_neg:scan:2474	0.99	4	NoID
mzspec:MSV000087728:VGF139_B03_neg:scan:2530	0.99	4	NoID
mzspec:MSV000087728:VGF158_C02_neg:scan:2603	0.99	4	NoID
mzspec:MSV000087127:20170728_KBL_PZ-KM_Root_SMs__QE139-UV_C18_102_NEG-MSMS_37_OtherRoot-Oth-Oth_A_MeOH__205060eV_80to1200_S1_Run82:scan:2577	0.99	4	NoID
mzspec:MSV000087728:VGF158_G01_neg:scan:2645	0.99	4	NoID
mzspec:MSV000084314:MSV000087728:scan:518914	0.99	4	NoID
mzspec:MSV000082331:E12_Hand_swab_Bell_pepper:scan:2737	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_4:scan:3791	0.99	4	NoID
mzspec:MSV000087728:VGF138_D03_neg:scan:2526	0.99	4	NoID
mzspec:MSV000087728:VGF147_E07_neg:scan:2155	0.99	4	NoID
mzspec:MSV000087728:VGF138_D01_neg:scan:2611	0.99	4	NoID
mzspec:MSV000087728:VGF157_H06_neg:scan:2523	0.99	4	NoID
mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:2636	0.99	4	NoID
mzspec:MSV000087728:VGF139_H03_neg:scan:2516	0.99	4	NoID
mzspec:MSV000087728:VGF144_G05_neg:scan:2476	0.99	4	NoID
mzspec:MSV000087728:VGF138_B10_neg:scan:2489	0.99	4	NoID
mzspec:MSV000087728:VGF145_B09_neg:scan:2464	0.99	4	NoID
mzspec:MSV000087728:VGF140_E05_neg:scan:2570	0.99	4	NoID
mzspec:MSV000087728:VGF156_B10_neg:scan:2489	0.99	4	NoID
mzspec:MSV000087728:VGF144_D02_neg:scan:2517	0.99	4	NoID
mzspec:MSV000087728:VGF139_F05_neg:scan:2502	0.99	4	NoID
mzspec:MSV000087728:VGF140_H10_neg:scan:2578	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_1:scan:3130	0.99	4	NoID
mzspec:MSV000087728:VGF143_A10_neg:scan:2492	0.99	4	NoID
mzspec:MSV000087728:VGF157_A06_neg:scan:2696	0.99	4	NoID
mzspec:MSV000087728:VGF156_H11_neg:scan:2397	0.99	4	NoID
mzspec:MSV000087728:VGF143_F08_neg:scan:2384	0.99	4	NoID
mzspec:MSV000087728:VGF139_A04_neg:scan:2433	0.99	4	NoID
mzspec:MSV000087728:VGF155_E01_neg:scan:2581	0.99	4	NoID
mzspec:MSV000087728:VGF158_D05_neg:scan:2600	0.99	4	NoID
mzspec:MSV000087728:VGF159_H10_neg:scan:2633	0.99	4	NoID
mzspec:MSV000087728:VGF159_F11_neg:scan:2627	0.99	4	NoID
mzspec:MSV000087728:VGF140_D10_neg:scan:2570	0.99	4	NoID
mzspec:MSV000087728:VGF159_G09_neg:scan:2662	0.99	4	NoID
mzspec:MSV000087728:VGF158_G08_neg:scan:2609	0.99	4	NoID
mzspec:MSV000087728:VGF151_G02_neg:scan:2576	0.99	4	NoID
mzspec:MSV000087728:VGF138_H04_neg:scan:2588	0.99	4	NoID
mzspec:MSV000087728:VGF158_C09_neg:scan:2586	0.99	4	NoID
mzspec:MSV000085870:PH697129_neg_SWATH:scan:6065	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_25:scan:3416	0.99	4	NoID
mzspec:MSV000087728:VGF157_A05_neg:scan:2634	0.99	4	NoID
mzspec:MSV000087728:VGF147_F02_neg:scan:2403	0.99	4	NoID
mzspec:MSV000087728:VGF144_C04_neg:scan:2489	0.99	4	NoID
mzspec:MSV000087728:VGF144_G12_neg:scan:2427	0.99	4	NoID
mzspec:MSV000087728:VGF143_C01_neg:scan:2491	0.99	4	NoID
mzspec:MSV000087728:VGF140_E08_neg:scan:2501	0.99	4	NoID
mzspec:MSV000087728:VGF158_F02_neg:scan:2601	0.99	4	NoID
mzspec:MSV000087728:VGF139_H02_neg:scan:2535	0.99	4	NoID
mzspec:MSV000087728:VGF158_D06_neg:scan:2588	0.99	4	NoID
mzspec:MSV000087728:VGF140_G11_neg:scan:2557	0.99	4	NoID
mzspec:MSV000087728:VGF140_C11_neg:scan:2592	0.99	4	NoID
mzspec:MSV000087728:VGF138_G01_neg:scan:2471	0.99	4	NoID
mzspec:MSV000087728:VGF159_G07_neg:scan:2676	0.99	4	NoID
mzspec:MSV000087728:VGF139_F10_neg:scan:2520	0.99	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_17:scan:3155	0.99	4	NoID
mzspec:MSV000087728:VGF140_D05_neg:scan:2554	0.99	4	NoID
