USI	Cosine	Matching Peaks	Status
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HB58_A_Flavobacterium_sp_URHB0058______Run61:scan:3191	0.95	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA33_D_Caulobacter_sp_URHA0033______Run181:scan:3206	0.94	6	NoID
mzspec:MSV000084314:MSV000087463:scan:661	0.94	6	NoID
mzspec:MSV000084314:MSV000087608:scan:2215	0.94	6	NoID
mzspec:MSV000084314:MSV000081808:scan:172281	0.94	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA36_D_Microbacterium_sp_URHA0036______Run224:scan:3141	0.94	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A_NEG_MS2_rep3:scan:537	0.94	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A_Neg_MS2_rep1_5uL:scan:265	0.94	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A_Neg_MS2_rep3:scan:279	0.94	6	NoID
mzspec:MSV000084314:MSV000088008:scan:16899	0.94	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A15M_Neg_MS2_rep1:scan:325	0.94	6	NoID
mzspec:MSV000084314:MSV000087692:scan:1217	0.93	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_Control_A_Spent_medium______Run9:scan:3167	0.93	6	NoID
mzspec:MSV000089731:Spool_MS2_NEG:scan:3840	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A45M_Neg_MS2_rep1:scan:317	0.93	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA33_C_Caulobacter_sp_URHA0033______Run141:scan:3191	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A_Neg_MS2_rep1:scan:284	0.93	6	NoID
mzspec:MSV000084314:MSV000087863:scan:1192	0.93	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA31_A_Geodermatophilaceae_bacterium_URHA0031______Run39:scan:3149	0.93	6	NoID
mzspec:MSV000084186:Cohort2_Sample418:scan:2070	0.93	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA33_A_Caulobacter_sp_URHA0033______Run27:scan:3182	0.93	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A45M_NEG_MS2_rep1:scan:902	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A15M_Neg_MS2_rep2:scan:321	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A_Neg_MS2_rep1:scan:317	0.93	6	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:8056	0.93	6	NoID
mzspec:MSV000087588:DOM_Interlab-LCMS_Lab005_A_Neg_MS2_rep1:scan:3761	0.93	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A_NEG_MS2_rep2:scan:741	0.93	6	NoID
mzspec:MSV000084314:MSV000087995:scan:1508	0.93	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HD24_A_Cellulomonas_sp_URHD0024______Run55:scan:3120	0.93	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_SerumSRM909c:scan:948	0.93	6	NoID
mzspec:MSV000084314:MSV000088823:scan:213142	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A_Neg_MS2_rep3:scan:320	0.93	6	NoID
mzspec:MSV000084314:MSV000087747:scan:1980	0.93	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA31_B_Geodermatophilaceae_bacterium_URHA0031______Run107:scan:3165	0.93	6	NoID
mzspec:MSV000084314:MSV000087702:scan:2370	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A45M_Neg_MS2_rep3:scan:328	0.93	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A15M_NEG_MS2_rep3:scan:1527	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A_Neg_MS2_rep3:scan:428	0.92	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HB44_B_Mycobacterium_sp_URHB0044______Run83:scan:3173	0.92	6	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A_Neg_MS2_rep2:scan:429	0.92	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA33_B_Caulobacter_sp_URHA0033______Run101:scan:3177	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A45M_Neg_MS2_rep2:scan:325	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab9_A_Neg_MS2_rep1:scan:174	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A_Neg_MS2_rep2:scan:322	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A15M_Neg_MS2_rep3:scan:330	0.92	6	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A_Neg_MS2_rep3:scan:428	0.92	6	NoID
mzspec:MSV000083611:rime5941_180710_neg_22_Col_FR_1h_5ul_ddms2:scan:3205	0.92	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_Control_C_Spent_medium______Run135:scan:3224	0.92	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA31_C_Geodermatophilaceae_bacterium_URHA0031______Run166:scan:3188	0.92	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_PlasmaSRM1950:scan:997	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_M_Neg_MS2_rep2:scan:328	0.92	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_VaginalFluid:scan:976	0.92	6	NoID
mzspec:MSV000087322:DOM_Interlab-LCMS_Lab6_A_Neg_MS2_rep3:scan:260	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A45M_NEG_MS2_rep3:scan:1634	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A_Neg_MS2_rep2:scan:429	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A_Neg_MS2_rep2:scan:285	0.92	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_CordSerum:scan:1059	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab6_A_Neg_MS2_rep3:scan:260	0.92	6	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A_Neg_MS2_rep1:scan:417	0.92	6	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A_NEG_MSMS_rep1:scan:191	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A_Neg_MS2_rep1:scan:417	0.92	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A45M_NEG_MS2_rep3:scan:1503	0.92	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HA31_D_Geodermatophilaceae_bacterium_URHA0031______Run178:scan:3191	0.92	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_VaginalFluid:scan:918	0.92	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_Control_B_Spent_medium______Run92:scan:3147	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A_NEG_MS2_rep3:scan:1556	0.91	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_Meconium:scan:902	0.91	6	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HB44_A_Mycobacterium_sp_URHB0044______Run42:scan:3167	0.91	6	NoID
mzspec:MSV000087322:DOM_Interlab-LCMS_Lab6_A_Neg_MS2_rep1:scan:261	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab6_A_Neg_MS2_rep1:scan:261	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab9_A_Neg_MS2_rep2:scan:171	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A_NEG_MSMS_rep1:scan:191	0.91	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A_NEG_MS2_rep1:scan:1442	0.91	6	NoID
mzspec:MSV000087588:DOM_Interlab-LCMS_Lab005_A_Neg_MS2_rep3:scan:3763	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A_NEG_MS2_rep1:scan:1442	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab7_A45M_NEG_MS2_rep2:scan:210	0.91	6	NoID
mzspec:MSV000084314:MSV000088041:scan:4384	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A45M_NEG_MS2_rep1:scan:1574	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A45M_NEG_MS2_rep2:scan:1653	0.91	6	NoID
mzspec:MSV000087995:DOM_Interlab-LCMS_Lab018_A_Neg_MS2_rep1:scan:326	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab018_A_Neg_MS2_rep1:scan:326	0.91	6	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A45M_NEG_MS2_rep2:scan:1653	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab018_A_Neg_MS2_rep3:scan:324	0.91	6	NoID
