file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000083835:33	-0.0	mzspec:MSV000083835:33:scan:3828	1	0.95	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/33.mzML	MSV000083835/33.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083134:4_93_I	-0.0	mzspec:MSV000083134:4_93_I:scan:3177	1	0.94	5	MSV000083134	NoID	MSV000083134/ccms_peak/raw/4_93_I.mzML	MSV000083134/4_93_I.mzML	MSV000083134	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000079520:R5_lab_ATCC_pre	-0.0	mzspec:MSV000079520:R5_lab_ATCC_pre:scan:1919	1	0.94	5	MSV000079520	NoID	MSV000079520/ccms_peak/Labelled/R5_lab_ATCC_pre.mzXML	MSV000079520/R5_lab_ATCC_pre.mzXML	MSV000079520	Streptomyces albus ATCC 21838	Streptomyces albus subsp. albus DSM 41398	1081613	maual	No	No	No
mzspec:MSV000079503:ATCC_10Dil_160210143914	0.0	mzspec:MSV000079503:ATCC_10Dil_160210143914:scan:1999	1	0.94	5	MSV000079503	NoID	MSV000079503/ccms_peak/ATCC_10Dil_160210143914.mzXML	MSV000079503/ATCC_10Dil_160210143914.mzXML	MSV000079503	Streptomyces albus ATCC 21838	Streptomyces albus subsp. albus DSM 41398	1081613	maual	No	No	No
mzspec:MSV000079520:A1_lab_ATCC_1	-0.0	mzspec:MSV000079520:A1_lab_ATCC_1:scan:2134	1	0.94	5	MSV000079520	NoID	MSV000079520/ccms_peak/Labelled/A1_lab_ATCC_1.mzXML	MSV000079520/A1_lab_ATCC_1.mzXML	MSV000079520	Streptomyces albus ATCC 21838	Streptomyces albus subsp. albus DSM 41398	1081613	maual	No	No	No
mzspec:MSV000087793:BcK562_SPE_48_Tri_1_P1-B-8_01_3655	-0.0	mzspec:MSV000087793:BcK562_SPE_48_Tri_1_P1-B-8_01_3655:scan:3244	1	0.93	4	MSV000087793	NoID	MSV000087793/ccms_peak/BcK562_SPE_48_Tri_1_P1-B-8_01_3655.mzML	MSV000087793/BcK562_SPE_48_Tri_1_P1-B-8_01_3655.mzML	MSV000087793	Burkholderia cenocepacia		95486	automatic	No	No	No
mzspec:MSV000079521:Lys_ATCC_lab1	-0.0	mzspec:MSV000079521:Lys_ATCC_lab1:scan:2141	1	0.92	5	MSV000079521	NoID	MSV000079521/ccms_peak/Lys_ATCC_lab1.mzXML	MSV000079521/Lys_ATCC_lab1.mzXML	MSV000079521	Streptomyces albus ATCC 21838	Streptomyces albus subsp. albus DSM 41398	1081613	maual	No	No	No
mzspec:MSV000079521:Lys_ATCC_lab0	-0.0	mzspec:MSV000079521:Lys_ATCC_lab0:scan:1957	1	0.91	5	MSV000079521	NoID	MSV000079521/ccms_peak/Lys_ATCC_lab0.mzXML	MSV000079521/Lys_ATCC_lab0.mzXML	MSV000079521	Streptomyces albus ATCC 21838	Streptomyces albus subsp. albus DSM 41398	1081613	maual	No	No	No
mzspec:MSV000083383:S_ATX-2	-0.0	mzspec:MSV000083383:S_ATX-2:scan:3257	1	0.89	4	MSV000083383	NoID	MSV000083383/ccms_peak/raw/S_ATX-2.mzML	MSV000083383/S_ATX-2.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	316435	maual	No	No	No
mzspec:MSV000079518:R5_unlab_ATCC_pre	-0.0	mzspec:MSV000079518:R5_unlab_ATCC_pre:scan:1912	1	0.88	5	MSV000079518	NoID	MSV000079518/ccms_peak/R5_unlab_ATCC_pre.mzXML	MSV000079518/R5_unlab_ATCC_pre.mzXML	MSV000079518	Streptomyces albus ATCC 21838	Streptomyces albus subsp. albus DSM 41398	1081613	maual	No	No	No
