USI	Cosine	Matching Peaks	Status
mzspec:MSV000082331:C9_Hand_swab_pre_Mango:scan:4787	0.91	4	NoID
mzspec:MSV000082331:C6_Hand_swab_Peach_Peach2:scan:5096	0.91	4	NoID
mzspec:MSV000084314:MSV000082331:scan:3194	0.91	4	NoID
mzspec:MSV000082331:C7_Hand_swab_pre_Apple_Apple2:scan:4706	0.91	4	NoID
mzspec:MSV000082331:C5_Hand_swab_pre_Peach_Peach2:scan:4885	0.91	4	NoID
mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:4765	0.91	4	NoID
mzspec:MSV000082331:D9_Hand_swab_pre_Tomato:scan:4662	0.91	4	NoID
mzspec:MSV000082331:C10_Hand_swab_Mango:scan:4973	0.9	4	NoID
mzspec:MSV000082331:F8_Hand_swab_pre_Cucumber:scan:5847	0.9	4	NoID
mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:5083	0.9	4	NoID
mzspec:MSV000079719:group5_P2_F4:scan:2374	0.89	5	NoID
mzspec:MSV000079697:group5_P2_F4:scan:2374	0.89	5	NoID
mzspec:MSV000083306:QEC18RT_NIST_20181228191835:scan:2163	0.89	5	NoID
mzspec:MSV000083306:QEC18_NIST:scan:2795	0.89	5	NoID
mzspec:MSV000083306:QEC18RT_NIST_20181229031403:scan:2173	0.88	5	NoID
mzspec:MSV000082049:15_25:scan:2557	0.88	5	NoID
mzspec:MSV000083306:QEC18_NIST_20181227102029:scan:2798	0.88	5	NoID
mzspec:MSV000083306:QEC18polar_NIST:scan:2920	0.88	5	NoID
mzspec:MSV000083306:QEC18polar_NIST_20181230170025:scan:2929	0.88	5	NoID
mzspec:MSV000079697:group1_P1_G12:scan:2303	0.88	4	NoID
mzspec:MSV000079710:group1_P1_G12:scan:2303	0.88	4	NoID
mzspec:MSV000079719:group5_P2_F5:scan:2323	0.87	5	NoID
mzspec:MSV000082953:P4_A2:scan:2945	0.87	5	NoID
mzspec:MSV000082049:25_31:scan:2488	0.87	5	NoID
mzspec:MSV000082049:2_33:scan:2482	0.87	5	NoID
mzspec:MSV000079697:group5_P2_F5:scan:2323	0.87	5	NoID
mzspec:MSV000083306:QEC18RT_NIST:scan:2170	0.87	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_Meconium:scan:8204	0.86	5	NoID
mzspec:MSV000082953:P5_C2:scan:2911	0.86	5	NoID
mzspec:MSV000082953:P5_A3:scan:2893	0.86	5	NoID
mzspec:MSV000080183:40-F-03:scan:2340	0.86	5	NoID
mzspec:MSV000088842:14E:scan:2171	0.86	5	NoID
mzspec:MSV000088842:27D:scan:2150	0.86	5	NoID
mzspec:MSV000085561:QC05:scan:6673	0.86	5	NoID
mzspec:MSV000085561:004a:scan:6572	0.86	5	NoID
mzspec:MSV000082049:15_30:scan:2503	0.86	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_B7:scan:1542	0.86	5	NoID
mzspec:MSV000079712:group4_P1_C12:scan:2290	0.86	5	NoID
mzspec:MSV000088842:9C:scan:2167	0.86	5	NoID
mzspec:MSV000080905:P2_EMP_53:scan:1888	0.86	5	NoID
mzspec:MSV000079697:group4_P1_C12:scan:2290	0.86	5	NoID
mzspec:MSV000081492:mayo_1_1:scan:2535	0.86	5	NoID
mzspec:MSV000082953:MzMine_Export_MS2Filtered_forGNPS:scan:897	0.86	5	NoID
mzspec:MSV000083073:94080:scan:2575	0.86	4	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_G11:scan:1560	0.85	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_A7:scan:1650	0.85	5	NoID
mzspec:MSV000080183:19-F-02:scan:2307	0.85	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_B1:scan:1542	0.85	5	NoID
mzspec:MSV000079697:group1_P1_G7:scan:2347	0.85	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_H7:scan:1554	0.85	5	NoID
mzspec:MSV000082608:81880:scan:2565	0.85	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_C12:scan:1668	0.85	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_E6:scan:1541	0.85	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_A1:scan:1542	0.85	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_D12:scan:1547	0.85	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_D5:scan:1554	0.85	5	NoID
mzspec:MSV000088842:45A:scan:2162	0.85	5	NoID
mzspec:MSV000088842:27B:scan:2155	0.85	5	NoID
mzspec:MSV000088842:45E:scan:2154	0.85	5	NoID
mzspec:MSV000085944:derm_000092384:scan:2079	0.85	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_C1:scan:1565	0.85	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_B7:scan:1566	0.85	5	NoID
mzspec:MSV000081482:19-F-02:scan:2307	0.85	5	NoID
mzspec:MSV000079710:group1_P1_G7:scan:2347	0.85	5	NoID
mzspec:MSV000085561:001a:scan:6571	0.85	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_A1:scan:1545	0.85	5	NoID
mzspec:MSV000081482:18-F-03:scan:2378	0.85	5	NoID
mzspec:MSV000080183:18-F-03:scan:2378	0.85	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_F1:scan:1556	0.85	5	NoID
mzspec:MSV000085944:skin_10_240_OF:scan:2126	0.85	5	NoID
mzspec:MSV000085944:skin_09_30_FH:scan:2150	0.85	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_H1:scan:1578	0.85	5	NoID
mzspec:MSV000085944:skin_11_30_UB:scan:2170	0.85	5	NoID
mzspec:MSV000085944:skin_11_60_OF:scan:2168	0.85	5	NoID
mzspec:MSV000085944:testskin_11_120_OF:scan:2098	0.85	5	NoID
mzspec:MSV000085944:skin_11_240_OF:scan:2172	0.85	5	NoID
mzspec:MSV000085944:skin_11_120_OF:scan:2171	0.85	5	NoID
mzspec:MSV000085944:skin_11_360_OF:scan:2162	0.85	5	NoID
mzspec:MSV000083306:QEC18polar_NIST_20181230070956:scan:2910	0.85	4	NoID
mzspec:MSV000084314:MSV000079706:scan:1659	0.85	4	NoID
mzspec:MSV000084314:MSV000079712:scan:1942	0.85	4	NoID
mzspec:MSV000085944:skin_09_120_UB:scan:2149	0.85	4	NoID
mzspec:MSV000084314:MSV000082612:scan:432	0.84	5	NoID
mzspec:MSV000079707:group3_P1_A11:scan:2332	0.84	5	NoID
mzspec:MSV000083306:QEC18_NIST_20181227182328:scan:2790	0.84	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq_A7:scan:1536	0.84	5	NoID
mzspec:MSV000080183:12-F-07:scan:2304	0.84	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_A1:scan:1572	0.84	5	NoID
mzspec:MSV000082049:5_34:scan:2569	0.84	5	NoID
mzspec:MSV000088842:19E:scan:2166	0.84	5	NoID
mzspec:MSV000080183:41-F-08:scan:2332	0.84	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_B1:scan:1565	0.84	5	NoID
mzspec:MSV000080183:40-F-04:scan:2322	0.84	5	NoID
mzspec:MSV000082616:GIMap_P1_LI_Aq-Org_Mixed_F1:scan:1565	0.84	5	NoID
mzspec:MSV000082616:GIMap_P2_LI_Aq-Org_Mixed_C6:scan:1534	0.84	5	NoID
mzspec:MSV000080183:08-F-17:scan:2294	0.84	5	NoID
mzspec:MSV000088842:45B:scan:2187	0.84	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_F11:scan:1557	0.84	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_D7:scan:1554	0.84	5	NoID
mzspec:MSV000082616:GIMap_P1_LI_Aq-Org_Mixed_G9:scan:1536	0.84	5	NoID
mzspec:MSV000085944:skin_10_60_FH:scan:2132	0.84	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_C6:scan:1563	0.84	5	NoID
mzspec:MSV000080183:12-F-05:scan:2314	0.84	5	NoID
mzspec:MSV000085944:skin_11_600_OF:scan:2166	0.84	5	NoID
mzspec:MSV000085944:skin_11_60_UB:scan:2150	0.84	5	NoID
mzspec:MSV000082049:2_34:scan:2528	0.84	5	NoID
mzspec:MSV000080183:47-F-09:scan:2321	0.84	5	NoID
mzspec:MSV000082616:GIMap_P1_LI_Aq-Org_Mixed_F11:scan:1557	0.84	5	NoID
mzspec:MSV000080183:35-F-03:scan:2322	0.84	5	NoID
mzspec:MSV000088842:12A_20211118115344:scan:2123	0.84	5	NoID
mzspec:MSV000086207:017a:scan:6709	0.84	5	NoID
mzspec:MSV000085944:skin_11_30_OF:scan:2170	0.84	5	NoID
mzspec:MSV000085944:skin_11_240_FH:scan:2173	0.84	5	NoID
mzspec:MSV000085944:skin_11_360_FH:scan:2133	0.84	5	NoID
mzspec:MSV000085944:skin_10_480_FH:scan:2140	0.84	5	NoID
mzspec:MSV000085944:skin_11_480_FH:scan:2160	0.84	5	NoID
mzspec:MSV000085561:017a:scan:6709	0.84	5	NoID
mzspec:MSV000085561:QC02:scan:6574	0.84	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_D6:scan:1547	0.84	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_E7:scan:1559	0.84	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_C7:scan:1541	0.84	5	NoID
mzspec:MSV000081343:EZ184:scan:2588	0.84	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_G1:scan:1566	0.84	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_E12:scan:1556	0.84	5	NoID
mzspec:MSV000082612:GIMap_P1_SI_Aq-Org_Mixed_C7:scan:1566	0.84	5	NoID
mzspec:MSV000082616:GIMap_P1_LI_Aq-Org_Mixed_H7:scan:1530	0.84	5	NoID
mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_H5:scan:1566	0.84	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_C1:scan:1536	0.84	5	NoID
mzspec:MSV000082616:GIMap_P1_LI_Aq-Org_Mixed_A1:scan:1557	0.84	5	NoID
mzspec:MSV000082612:GIMap_P2_SI_Aq-Org_Mixed_B7:scan:1548	0.84	5	NoID
mzspec:MSV000082049:25_30:scan:2495	0.84	5	NoID
mzspec:MSV000080183:03-F-03:scan:2310	0.84	5	NoID
mzspec:MSV000080183:06-F-15:scan:2308	0.84	5	NoID
mzspec:MSV000080183:35-F-09:scan:2302	0.84	5	NoID
mzspec:MSV000080183:34-F-08:scan:2319	0.84	5	NoID
