USI	Cosine	Matching Peaks	Status
mzspec:MSV000085119:P1_B5_BB5_01_54127:scan:1204	1.0	6	NoID
mzspec:MSV000085071:P3_A5_BA5_01_52802:scan:1113	1.0	6	NoID
mzspec:MSV000085119:P2_C7_GC7_01_54251:scan:1150	1.0	6	NoID
mzspec:MSV000085071:P2_F7_BF7_01_53269:scan:1121	1.0	6	NoID
mzspec:MSV000085071:P1_G11_GG11_01_53177:scan:1096	1.0	6	NoID
mzspec:MSV000088823:DOM_Interlab-LC-MS_Lab20_A15M_Neg_MS2_rep1:scan:2876	1.0	6	NoID
mzspec:MSV000085119:P1_A8_BA8_01_54117:scan:1242	1.0	6	NoID
mzspec:MSV000085071:P2_F1_BF1_01_53263:scan:1119	1.0	6	NoID
mzspec:MSV000085119:P1_B10_BB10_01_54132:scan:1257	1.0	6	NoID
mzspec:MSV000085119:P1_B6_BB6_01_54128:scan:1226	1.0	6	NoID
mzspec:MSV000085071:P1_D7_GD7_01_53134:scan:1107	1.0	6	NoID
mzspec:MSV000085071:P3_A9_BA9_01_52806:scan:1119	1.0	6	NoID
mzspec:MSV000085119:P2_E4_BC10_01_54654:scan:1120	1.0	6	NoID
mzspec:MSV000085071:P3_A4_BA4_01_52801:scan:1089	1.0	6	NoID
mzspec:MSV000085119:P1_G8_BG8_01_54195:scan:1284	1.0	6	NoID
mzspec:MSV000085071:P1_B3_GB3_01_53104:scan:1113	1.0	6	NoID
mzspec:MSV000085119:P2_A11_BC8_01_54652:scan:1126	1.0	6	NoID
mzspec:MSV000085119:P2_G8_GG8_01_54304:scan:1112	1.0	6	NoID
mzspec:MSV000085071:P1_H6_GH6_01_53185:scan:1127	1.0	6	NoID
mzspec:MSV000085119:P1_B8_BB8_01_54130:scan:1260	1.0	6	NoID
mzspec:MSV000085071:P3_A7_BA7_01_52804:scan:1122	1.0	6	NoID
mzspec:MSV000085071:P2_B4_BB4_01_53214:scan:1107	1.0	6	NoID
mzspec:MSV000085071:P1_A9_GA9_01_53097:scan:1110	1.0	6	NoID
