file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000078604:PDorr_14472_14Sep12_Lynx_12-06-05	-0.0	mzspec:MSV000078604:PDorr_14472_14Sep12_Lynx_12-06-05:scan:10230	1	0.76	14	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_14472_14Sep12_Lynx_12-06-05.mzXML	MSV000078604/PDorr_14472_14Sep12_Lynx_12-06-05.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000078604:PDorr_0558_14Sep12_Lynx_12-07-02	-0.0	mzspec:MSV000078604:PDorr_0558_14Sep12_Lynx_12-07-02:scan:8968	1	0.76	13	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_0558_14Sep12_Lynx_12-07-02.mzXML	MSV000078604/PDorr_0558_14Sep12_Lynx_12-07-02.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000084165:MC_actAB_I_June	-0.0	mzspec:MSV000084165:MC_actAB_I_June:scan:38955	1	0.76	12	MSV000084165	NoID	MSV000084165/ccms_peak/MC_actAB_I_June.mzML	MSV000084165/MC_actAB_I_June.mzML	MSV000084165	Streptomyces sp.		1931	automatic	No	No	No
mzspec:MSV000078604:PDorr_0532_14Sep12_Lynx_12-07-02	-0.0	mzspec:MSV000078604:PDorr_0532_14Sep12_Lynx_12-07-02:scan:8635	1	0.75	11	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_0532_14Sep12_Lynx_12-07-02.mzXML	MSV000078604/PDorr_0532_14Sep12_Lynx_12-07-02.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000084165:MC_ABsoxR_I_June	-0.0	mzspec:MSV000084165:MC_ABsoxR_I_June:scan:38980	1	0.75	11	MSV000084165	NoID	MSV000084165/ccms_peak/MC_ABsoxR_I_June.mzML	MSV000084165/MC_ABsoxR_I_June.mzML	MSV000084165	Streptomyces sp.		1931	automatic	No	No	No
mzspec:MSV000089834:Pig_2	0.0	mzspec:MSV000089834:Pig_2:scan:5792	1	0.74	12	MSV000089834	NoID	MSV000089834/peak/microbeMASST/2020/Pig_2.mzML	MSV000089834/Pig_2.mzML	MSV000089834	Polaribacter porphyrae wadden sea isolate	Polaribacter porphyrae	1137780	manual	No	No	No
mzspec:MSV000078604:PDorr_0518_14Sep12_Lynx_12-06-05	-0.0	mzspec:MSV000078604:PDorr_0518_14Sep12_Lynx_12-06-05:scan:7954	1	0.74	11	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_0518_14Sep12_Lynx_12-06-05.mzXML	MSV000078604/PDorr_0518_14Sep12_Lynx_12-06-05.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000078577:PDorr_0518_14Sep12_Lynx_12-06-05	-0.0	mzspec:MSV000078577:PDorr_0518_14Sep12_Lynx_12-06-05:scan:7954	1	0.74	11	MSV000078577	NoID	MSV000078577/ccms_peak/PDorr_0518_14Sep12_Lynx_12-06-05.mzXML	MSV000078577/PDorr_0518_14Sep12_Lynx_12-06-05.mzXML	MSV000078577	Streptomyces roseosporus	Streptomyces filamentosus	67294	automatic	No	No	No
mzspec:MSV000079098:GCA_RA1_01_458	-0.0	mzspec:MSV000079098:GCA_RA1_01_458:scan:92	1	0.73	12	MSV000079098	NoID	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Setup/GCA_RA1_01_458.mzXML	MSV000079098/GCA_RA1_01_458.mzXML	MSV000079098	Fungi		4751	automatic	No	No	No
mzspec:MSV000078604:PDorr_0526_14Sep12_Lynx_12-06-05	-0.0	mzspec:MSV000078604:PDorr_0526_14Sep12_Lynx_12-06-05:scan:7978	1	0.73	11	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_0526_14Sep12_Lynx_12-06-05.mzXML	MSV000078604/PDorr_0526_14Sep12_Lynx_12-06-05.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000078604:PDorr_29083_14Sep12_Lynx_12-07-02	-0.0	mzspec:MSV000078604:PDorr_29083_14Sep12_Lynx_12-07-02:scan:6284	1	0.72	11	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_29083_14Sep12_Lynx_12-07-02.mzXML	MSV000078604/PDorr_29083_14Sep12_Lynx_12-07-02.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000084945:K56_2_WT_EA_1_P2-A-8_01_4738	-0.0	mzspec:MSV000084945:K56_2_WT_EA_1_P2-A-8_01_4738:scan:7452	1	0.71	10	MSV000084945	NoID	MSV000084945/ccms_peak/Pigment_mutant_posmode_2/B.cenocepacia_K562_WT/K56_2_WT_EA_1_P2-A-8_01_4738.mzML	MSV000084945/K56_2_WT_EA_1_P2-A-8_01_4738.mzML	MSV000084945	Bulkholderia	Burkholderia	32008	maual	No	No	No
mzspec:MSV000078818:PDorr_0518_14Sep12_Lynx_12-06-05	-0.0	mzspec:MSV000078818:PDorr_0518_14Sep12_Lynx_12-06-05:scan:8724	1	0.71	8	MSV000078818	NoID	MSV000078818/ccms_peak/Streptomyces sp. DSM5940/PDorr_0518_14Sep12_Lynx_12-06-05.mzXML	MSV000078818/PDorr_0518_14Sep12_Lynx_12-06-05.mzXML	MSV000078818	Streptomyces sp. DSM5940	Streptomyces sp. DSM 5940	991132	maual	No	No	No
mzspec:MSV000078604:PDorr_0328_16Sep12_Lynx_12-07-02	-0.0	mzspec:MSV000078604:PDorr_0328_16Sep12_Lynx_12-07-02:scan:6052	1	0.7	12	MSV000078604	NoID	MSV000078604/ccms_peak/PDorr_0328_16Sep12_Lynx_12-07-02.mzXML	MSV000078604/PDorr_0328_16Sep12_Lynx_12-07-02.mzXML	MSV000078604	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
mzspec:MSV000084945:BcJ2315_LB_EA_24_1_rerun_P1-A-1_01_3956	-0.0	mzspec:MSV000084945:BcJ2315_LB_EA_24_1_rerun_P1-A-1_01_3956:scan:7627	1	0.7	9	MSV000084945	NoID	MSV000084945/ccms_peak/Dataset2_2/B.cenocepacia_J2315/No_trimethoprim/BcJ2315_LB_EA_24_1_rerun_P1-A-1_01_3956.mzML	MSV000084945/BcJ2315_LB_EA_24_1_rerun_P1-A-1_01_3956.mzML	MSV000084945	Burkholderia cenocepacia J2315		216591	automatic	Yes	No	No
