USI	Cosine	Matching Peaks	Status
mzspec:MSV000083989:180323_PMA_TS_Blank_A_neg:scan:2218	0.87	4	NoID
mzspec:MSV000083989:Bacopa_neg_df_new:scan:3916	0.87	4	NoID
mzspec:MSV000083264:12867_NEG:scan:5097	0.86	4	NoID
mzspec:MSV000084314:MSV000087728:scan:291090	0.85	4	NoID
mzspec:MSV000087728:VGF154_C11_neg:scan:2318	0.84	4	NoID
mzspec:MSV000087728:VGF144_B03_neg:scan:2344	0.81	4	NoID
mzspec:MSV000087728:VGF147_G07_neg:scan:2177	0.8	4	NoID
mzspec:MSV000087728:VGF140_G06_neg:scan:2358	0.8	4	NoID
mzspec:MSV000087728:VGF140_G07_neg:scan:2354	0.77	4	NoID
mzspec:MSV000087728:VGF144_H07_neg:scan:2298	0.73	4	NoID
